id,company_id,report_month,employees_total,recruited_new,resigned_total,net_growth,shortage_total,shortage_detail,notes,created_at,updated_at
cf9e0dc5-5bc3-40cf-8dcb-0844881602c6,8b4f0d56-b76d-4022-9f53-1bb85beef78d,2025-01-01,23,0,0,0,0,{},Imported via script,2026-02-05 14:16:06.077037+00,2026-02-05 14:16:06.077037+00
cfa340bf-4ece-4a25-83f2-4b1304ce3f94,4bc19e59-637d-4355-866c-5613f5e2da1a,2024-01-01,852,3,27,-24,14,"{""mgmt"":3,""tech"":2,""general"":9}",,2026-02-07 02:22:04.327+00,2026-02-07 02:22:15.995765+00
cfa6316d-cbf6-4ca2-bc22-f34dd6ae53ae,be02591c-3810-406e-8440-a9d442b9c0bb,2025-08-01,22,0,0,0,0,{},Imported via script,2026-02-05 14:16:33.745632+00,2026-02-05 14:16:33.745632+00
cfa9dfae-ac58-47ba-b59e-91b828156a74,11b0b178-5f90-4502-b080-4a16e55d92d8,2024-09-01,78,0,2,-2,2,"{""mgmt"":2,""tech"":0,""general"":0}",,2026-02-07 02:22:04.327+00,2026-02-07 02:22:24.996508+00
cfaab1e3-5890-4277-b9a4-cf6029b8f882,d8b64dca-e993-41b3-9e8e-bfdca8020585,2025-09-01,72,0,0,0,0,{},Imported via script,2026-02-05 14:16:37.827731+00,2026-02-05 14:16:37.827731+00
cfab8176-a2b0-41aa-a42b-353b596d6dbb,2a8c358f-d8db-4e96-8b0d-b130c7d91dd3,2024-06-01,14,0,0,0,0,{},,2026-02-07 02:22:04.328+00,2026-02-07 02:22:22.029595+00
cfb69994-7d0d-4596-b2d6-90dec9b1b63e,47165843-eda5-4e01-82e0-bf0e3f6eb840,2024-09-01,85,1,0,1,2,"{""mgmt"":1,""tech"":0,""general"":1}",,2026-02-07 02:22:04.326+00,2026-02-07 02:22:24.996508+00
cfbe8fa5-867b-4b85-8a96-3fd64d0111aa,19e0bd8f-9f4e-4ce0-aea3-4deba5cb181b,2023-07-01,87,1,1,0,3,"{""mgmt"":1,""tech"":0,""general"":2}",,2026-02-07 02:22:04.321+00,2026-02-07 02:22:09.609481+00
cfbfe216-e3d9-4eec-853e-97643c0e8534,bc3991ed-14ac-488d-9f73-8e34799a2ec5,2023-05-01,13,0,0,0,0,{},,2026-02-07 02:22:04.329+00,2026-02-07 02:22:09.609481+00
cfce804e-f47e-4d70-b3b8-1726df4ba2f7,55965be1-7a6c-43fd-b7ec-cf06d64c1d37,2023-07-01,40,0,0,0,0,{},,2026-02-07 02:22:04.322+00,2026-02-07 02:22:09.609481+00
cfcee35f-f485-4eea-8eb4-2bf9d6cb7d3a,5ecfb691-9f1f-4122-a37b-5b2ebb1f1ffa,2024-06-01,20,0,0,0,0,{},,2026-02-07 02:22:04.318+00,2026-02-07 02:22:20.379944+00
cfd43174-a4b5-4563-a0c1-f5df5c68c636,6b3ff796-e21a-4399-9843-dc6ae64e7db0,2023-09-01,30,0,0,0,1,"{""mgmt"":1,""tech"":0,""general"":0}",,2026-02-07 02:22:04.322+00,2026-02-07 02:22:14.455107+00
cfe04273-bd7f-40df-9556-47b7ecfe5325,3b0329af-c7df-4d24-9285-0fb6fd681896,2024-07-01,14,1,0,1,0,{},,2026-02-07 02:22:04.324+00,2026-02-07 02:22:22.029595+00
cfed69a4-8c42-4b5f-a672-1a8e65ee932e,e8cef629-20ee-4065-bac9-d4fd3a537447,2023-11-01,14,0,0,0,0,{},,2026-02-07 02:22:04.327+00,2026-02-07 02:22:15.995765+00
cff1812e-c899-4c05-867b-4e572cca1ad8,5cf78c6e-01e6-4f5f-934b-b13a4be7e010,2025-01-01,13,0,0,0,0,{},Imported via script,2026-02-05 14:16:06.077037+00,2026-02-05 14:16:06.077037+00
cff5431b-0869-4942-b6ac-076524dd3387,f28b3998-de1e-4cc9-b97c-df308dfcfefa,2025-12-01,7,0,0,0,0,{},Imported via script,2026-02-05 14:16:48.618047+00,2026-02-05 14:16:48.618047+00
cff639f6-c1aa-441e-933e-534868864e17,48cc09c1-c007-4244-a46f-8e3f23e7cf94,2023-04-01,74,1,2,-1,3,"{""mgmt"":1,""tech"":0,""general"":2}",,2026-02-07 02:22:04.319+00,2026-02-07 02:22:06.98503+00
cff749a2-31d5-4847-b0ac-48feb0419760,99041dba-e1ce-4f5e-ba0c-edd8b74a0b88,2023-01-01,117,1,1,0,6,"{""mgmt"":2,""tech"":0,""general"":4}",,2026-02-07 02:22:04.319+00,2026-02-07 02:22:06.98503+00
cff8eb7a-ab61-4ca1-9d19-f84cc2637e9f,84bde0c3-1d72-48b6-9364-39100200b0d1,2023-11-01,24,0,0,0,1,"{""mgmt"":1,""tech"":0,""general"":0}",,2026-02-07 02:22:04.323+00,2026-02-07 02:22:15.995765+00
cffa9837-47e5-4e04-bcb3-a6536c94630f,d8b64dca-e993-41b3-9e8e-bfdca8020585,2024-09-01,65,1,1,0,1,"{""mgmt"":1,""tech"":0,""general"":0}",,2026-02-07 02:22:04.327+00,2026-02-07 02:22:24.996508+00
d00658e8-e897-4c69-9c1a-1f01d51e00a2,54ee63f3-866f-444e-911c-bf4dad2719e7,2024-07-01,125,3,0,3,5,"{""mgmt"":1,""tech"":1,""general"":3}",,2026-02-07 02:22:04.327+00,2026-02-07 02:22:22.029595+00
d008f51d-4d1e-47e9-b718-827f7eed8d0d,412aca6f-e573-40b9-9b95-3daaadfa85be,2023-01-01,6,0,0,0,0,{},,2026-02-07 02:22:04.325+00,2026-02-07 02:22:06.98503+00
d00b60a9-64c5-4913-ad33-fd4cc8c62c5d,48cc09c1-c007-4244-a46f-8e3f23e7cf94,2025-09-01,85,0,0,0,0,{},Imported via script,2026-02-05 14:16:37.827731+00,2026-02-05 14:16:37.827731+00
d00f48f1-191b-4a38-8058-15133b127766,95572d49-2c85-4540-bf65-894b29d27595,2024-03-01,60,1,0,1,0,{},,2026-02-07 02:22:04.323+00,2026-02-07 02:22:20.379944+00
d00fcbc8-99c8-44cf-a517-bd2d45048277,f449e42e-e0f2-4603-b919-743ed5fafabd,2024-12-01,119,0,1,-1,2,"{""mgmt"":1,""tech"":0,""general"":1}",,2026-02-07 02:22:04.328+00,2026-02-07 02:22:24.996508+00
d0130024-c198-4db3-b607-5d7f57b67bf3,82ddb545-23db-46c4-b6a5-83651c27da5e,2025-08-01,5,0,0,0,0,{},Imported via script,2026-02-05 14:16:33.745632+00,2026-02-05 14:16:33.745632+00
d0165f58-5c9f-4fd6-b5a5-0dac61ccf351,2a6a0ed6-c8f7-4286-a5d0-1b71f1278da8,2024-07-01,7,0,0,0,0,{},,2026-02-07 02:22:04.327+00,2026-02-07 02:22:22.029595+00
d01b21f7-19f9-41ee-939d-ded1d32dadbc,d58446ab-d49e-4bfe-bf42-2c320d72201d,2024-01-01,49,0,0,0,1,"{""mgmt"":1,""tech"":0,""general"":0}",,2026-02-07 02:22:04.323+00,2026-02-07 02:22:15.995765+00
d01d5070-2d14-49c1-b745-2faf0fff2b93,b5564ab6-8e68-4d7a-bfb7-e77916db1764,2024-03-01,165,2,2,0,4,"{""mgmt"":1,""tech"":1,""general"":2}",,2026-02-07 02:22:04.322+00,2026-02-07 02:22:20.379944+00
d0210e0c-be5f-41a6-b9c3-6798926901db,f6855341-915b-452f-9616-3f590d49b11c,2025-11-01,36,0,0,0,0,{},Imported via script,2026-02-05 14:16:45.302068+00,2026-02-05 14:16:45.302068+00
d0257cf0-3496-4614-a1e5-f5020c278b80,ce935829-6265-4169-ab6f-20ec36aeb1e2,2025-01-01,12,0,0,0,0,{},Imported via script,2026-02-05 14:16:06.077037+00,2026-02-05 14:16:06.077037+00
d02862f0-faf1-484f-84c0-bda00ab839ce,15d2f5ce-7df8-40f1-bb3d-52b6013bb32d,2025-07-01,18,0,0,0,0,{},Imported via script,2026-02-05 14:16:31.116306+00,2026-02-05 14:16:31.116306+00
d0286e5c-150f-4ba2-83b0-26013c1373ba,6de44307-a58b-4991-84bb-2ac45861a994,2024-08-01,485,12,13,-1,7,"{""mgmt"":1,""tech"":1,""general"":5}",,2026-02-07 02:22:04.324+00,2026-02-07 02:22:22.029595+00
d02f2819-a5c3-4c5d-94dc-16c1ae4b3273,7a621294-3f39-4ea7-8d9f-585fae3d4ee4,2024-12-01,44,0,1,-1,1,"{""mgmt"":1,""tech"":0,""general"":0}",,2026-02-07 02:22:04.321+00,2026-02-07 02:22:24.996508+00
d0305a83-db6b-495f-b9e9-10ff31cfca5f,4eeb91fc-26cd-4577-9ead-aa2e7793671d,2024-11-01,252,7,0,7,10,"{""mgmt"":2,""tech"":4,""general"":4}",,2026-02-07 02:22:04.322+00,2026-02-07 02:22:24.996508+00
d032967b-9697-4e97-86c7-1da6874e4e10,65840928-66ba-4e22-86b3-b0e7cb6f41ac,2024-02-01,48,1,0,1,1,"{""mgmt"":1,""tech"":0,""general"":0}",,2026-02-07 02:22:04.322+00,2026-02-07 02:22:15.995765+00
d0348478-97dd-4fb5-9030-5b46d7d458a8,419d2c06-39c8-4119-b058-3ecf538cc09d,2024-05-01,48,0,0,0,0,{},,2026-02-07 02:22:04.319+00,2026-02-07 02:22:20.379944+00
d03feb23-32fa-49c6-b19d-e022e33502f3,6ec7ac81-b1b8-424c-8897-58578d2a5e87,2024-04-01,69,1,1,0,2,"{""mgmt"":1,""tech"":0,""general"":1}",,2026-02-07 02:22:04.323+00,2026-02-07 02:22:20.379944+00
d0476fe0-103e-4562-9504-f55b31dcf662,5e8785a5-5c4b-438d-bb5e-089e69449017,2025-01-01,800,0,0,0,0,{},Imported via script,2026-02-05 14:16:06.077037+00,2026-02-05 14:16:06.077037+00
d04d37fa-90ed-44e6-bddb-025943ab2120,f6855341-915b-452f-9616-3f590d49b11c,2025-06-01,36,0,0,0,0,{},Imported via script,2026-02-05 14:16:27.792001+00,2026-02-05 14:16:27.792001+00
d05061c8-60a1-405a-9690-c631306be71b,708842ca-5b14-4fcc-a3b3-265b71d2d6a8,2024-05-01,34,0,0,0,2,"{""mgmt"":1,""tech"":0,""general"":1}",,2026-02-07 02:22:04.318+00,2026-02-07 02:22:20.379944+00
d05080f7-82e5-4384-9029-90a03fbdc20f,93a7d76a-1bcd-4502-9a26-9cc0875bc898,2023-05-01,10,0,0,0,0,{},,2026-02-07 02:22:04.317+00,2026-02-07 02:22:09.609481+00
d0523e56-9762-4336-a63b-070361b4da22,cea82473-7e65-42f6-b046-cdf962a312b8,2025-09-01,20,0,0,0,0,{},Imported via script,2026-02-05 14:16:37.827731+00,2026-02-05 14:16:37.827731+00
d05be060-4da8-4f9a-b46a-5e277c758136,d3703a54-c6c3-49dc-ad75-8e13ce9ded94,2025-06-01,50,0,0,0,0,{},Imported via script,2026-02-05 14:16:27.792001+00,2026-02-05 14:16:27.792001+00
d05bf6fd-339c-4fe8-b9a8-97d68397a8d5,834719c5-26ca-475d-ba0a-a730eb358792,2025-11-01,41,2,1,1,0,{},Imported via script,2026-02-05 14:16:45.302068+00,2026-02-05 14:16:45.302068+00
d05db385-97d2-4fb8-9225-1923d00c8909,cea82473-7e65-42f6-b046-cdf962a312b8,2024-12-01,22,0,0,0,0,{},,2026-02-07 02:22:04.329+00,2026-02-07 02:22:25.288983+00
d05fe07e-28e9-49c0-87ae-202b6190e0b6,5baa1617-f6c4-4f33-8e8e-2a67b3785a5e,2025-03-01,6,0,0,0,0,{},Imported via script,2026-02-05 14:16:13.911181+00,2026-02-05 14:16:13.911181+00
d06258b5-f467-4af7-bcc3-edc4e4f8f57f,58cc65e5-b71a-4a96-b480-940ee66c838d,2023-01-01,47,0,0,0,3,"{""mgmt"":1,""tech"":0,""general"":2}",,2026-02-07 02:22:04.325+00,2026-02-07 02:22:06.98503+00
d063dd7f-11d6-45df-9af2-33a62f4af160,d570fb14-717c-42d1-8d92-44e4cdca9c3c,2023-09-01,67,1,1,0,4,"{""mgmt"":1,""tech"":1,""general"":2}",,2026-02-07 02:22:04.325+00,2026-02-07 02:22:14.455107+00
d06bfac9-6598-41d5-891b-ce69b38d50bf,c39caa45-e938-483b-a02f-a7083e5ccd81,2023-09-01,10,0,0,0,0,{},,2026-02-07 02:22:04.326+00,2026-02-07 02:22:14.455107+00
d06f3919-3ec2-402a-85ae-a1b628ac9df3,97d5288b-63d9-4c46-8fd1-d4d426f37e90,2024-06-01,333,14,1,13,21,"{""mgmt"":5,""tech"":8,""general"":8}",,2026-02-07 02:22:04.32+00,2026-02-07 02:22:22.029595+00
d06f4c89-c78c-4ab2-b2f5-eb47f617a526,4eeb91fc-26cd-4577-9ead-aa2e7793671d,2023-04-01,235,2,7,-5,8,"{""mgmt"":2,""tech"":3,""general"":3}",,2026-02-07 02:22:04.322+00,2026-02-07 02:22:06.98503+00
d07515f3-5f36-4dc6-9142-820e09d951a3,13744433-b29c-4455-a835-4b569db2b696,2023-12-01,36,0,1,-1,2,"{""mgmt"":1,""tech"":0,""general"":1}",,2026-02-07 02:22:04.32+00,2026-02-07 02:22:15.995765+00
d07fba03-e5e7-42a0-85e5-cfd47cf8f73b,f6fa1dfa-4076-438e-87d8-fe3813405672,2024-10-01,9,0,0,0,0,{},,2026-02-07 02:22:04.328+00,2026-02-07 02:22:24.996508+00
d08bbe39-d67c-4532-a499-cc398b27db94,82ddb545-23db-46c4-b6a5-83651c27da5e,2025-09-01,5,0,0,0,0,{},Imported via script,2026-02-05 14:16:37.827731+00,2026-02-05 14:16:37.827731+00
d08ec6bc-8304-4da6-ad27-e88a833ad1c7,58cc65e5-b71a-4a96-b480-940ee66c838d,2024-04-01,51,0,0,0,2,"{""mgmt"":1,""tech"":0,""general"":1}",,2026-02-07 02:22:04.325+00,2026-02-07 02:22:20.379944+00
d08f88e5-ba30-4501-81d4-f0a91d11ef70,8fa70c79-c002-48d7-bbf9-49b2ddd08bb5,2024-10-01,15,0,0,0,0,{},,2026-02-07 02:22:04.326+00,2026-02-07 02:22:24.996508+00
d091c5c0-14f7-42f3-8860-34295f0917e7,7cd1a094-8e41-4d73-bbc5-589809f83bd2,2025-07-01,103,0,0,0,0,{},Imported via script,2026-02-05 14:16:31.116306+00,2026-02-05 14:16:31.116306+00
d097c3da-a59b-471f-ba27-4a0f23a3b72d,d3e9cabc-8dac-4df0-b73a-dab388968baa,2023-04-01,13,0,0,0,0,{},,2026-02-07 02:22:04.322+00,2026-02-07 02:22:06.98503+00
d09dea75-3ca1-40c1-9517-65fe49444d0d,90ee4011-cc75-4add-a9c0-ee44b9a2f513,2024-03-01,102,4,0,4,5,"{""mgmt"":1,""tech"":1,""general"":3}",,2026-02-07 02:22:04.325+00,2026-02-07 02:22:20.379944+00
d0a4b3f7-577d-46d2-8801-39fbab19aad4,fc31bf9f-ac50-4eac-8b9a-099587bab77d,2024-11-01,10,0,0,0,0,{},,2026-02-07 02:22:04.326+00,2026-02-07 02:22:24.996508+00
d0aad97b-7d5b-49be-afb8-8dd9a1deaff4,60d2bbf4-f0cf-40d3-9081-d7e4794f7749,2024-11-01,40,0,0,0,2,"{""mgmt"":1,""tech"":0,""general"":1}",,2026-02-07 02:22:04.318+00,2026-02-07 02:22:24.996508+00
d0af5519-9b29-496a-b50c-254b3b865dbd,55965be1-7a6c-43fd-b7ec-cf06d64c1d37,2024-07-01,40,0,0,0,2,"{""mgmt"":1,""tech"":0,""general"":1}",,2026-02-07 02:22:04.322+00,2026-02-07 02:22:22.029595+00
d0b32394-f575-4c2a-9c3d-be1b4fa97b20,ba62469a-cbae-4230-9690-069bbb95e216,2023-10-01,1,0,0,0,0,{},,2026-02-07 02:22:04.328+00,2026-02-07 02:22:14.455107+00
d0b5c181-ed6d-407e-88a6-fa1f2dcda766,e8b28211-a147-42bf-853d-5d74b0b7b1e7,2025-09-01,75,0,0,0,0,{},Imported via script,2026-02-05 14:16:37.827731+00,2026-02-05 14:16:37.827731+00
d0ba95eb-fa23-46ff-b6b9-a3d76379af28,3243eb97-6672-4956-9677-0becc8421b9f,2024-09-01,33,0,0,0,0,{},,2026-02-07 02:22:04.32+00,2026-02-07 02:22:22.029595+00
d0be0d48-2c15-48eb-899f-59a85a951e9b,e6253875-9709-43f5-a55f-a3e00bc9f1fb,2025-10-01,268,0,0,0,0,{},Imported via script,2026-02-05 14:16:42.039794+00,2026-02-05 14:16:42.039794+00
d0c4935a-8adc-4d2d-b3b7-c19ab0f85a10,b386c837-5536-4489-8e11-957f0a1ea585,2025-08-01,72,1,10,-9,2,"{""mgmt"":1,""tech"":0,""general"":1}",Imported via script,2026-02-05 14:16:33.745632+00,2026-02-05 14:16:33.745632+00
d0d08ee2-5618-4cb6-9527-07fb95802672,7287697d-3312-44a0-b9a2-fd690df4b0a3,2025-03-01,7,0,0,0,0,{},Imported via script,2026-02-05 14:16:13.911181+00,2026-02-05 14:16:13.911181+00
d0db27d3-eca4-4410-9b4f-c5f044999552,ccedb1fd-9651-4875-b7c2-575062620552,2025-06-01,20,2,0,2,3,"{""mgmt"":1,""tech"":1,""general"":1}",Imported via script,2026-02-05 14:16:27.792001+00,2026-02-05 14:16:27.792001+00
d0e6a944-2d2d-4681-b6f6-3b518419083d,134724e3-da96-49e5-ae5a-1e54bdd083c3,2025-12-01,15,0,0,0,0,{},Imported via script,2026-02-05 14:16:48.618047+00,2026-02-05 14:16:48.618047+00
d0e7fe43-402b-444f-9ace-27ec191b28bf,6e1c8dcc-f345-4cb2-9ec6-bdcf53ee010b,2024-03-01,24,0,0,0,0,{},,2026-02-07 02:22:04.323+00,2026-02-07 02:22:20.379944+00
d0ead137-7962-40d3-b17a-429de8c47f0e,90ee4011-cc75-4add-a9c0-ee44b9a2f513,2023-06-01,95,0,1,-1,3,"{""mgmt"":1,""tech"":0,""general"":2}",,2026-02-07 02:22:04.325+00,2026-02-07 02:22:09.609481+00
d0f2aacc-99d1-4fa6-8bb2-744f4f92a005,9d574147-0da8-4b5f-af6e-424c0f86295c,2023-11-01,74,0,0,0,4,"{""mgmt"":1,""tech"":0,""general"":3}",,2026-02-07 02:22:04.325+00,2026-02-07 02:22:15.995765+00
d0fa637b-7193-41b8-946e-3d347c1da295,d3703a54-c6c3-49dc-ad75-8e13ce9ded94,2024-03-01,45,0,0,0,2,"{""mgmt"":1,""tech"":0,""general"":1}",,2026-02-07 02:22:04.317+00,2026-02-07 02:22:20.379944+00
d0fab285-4c4b-478f-9782-f44d06909331,f639aadd-000c-4cf6-8db2-424d7ce4c2ad,2023-05-01,23,0,0,0,0,{},,2026-02-07 02:22:04.323+00,2026-02-07 02:22:09.609481+00
d0ff9979-fec0-4312-a0c1-828b5e450d60,86112c58-d90a-47c2-a977-f263c20499ba,2025-11-01,11,1,0,1,10,"{""mgmt"":1,""tech"":4,""general"":5}",Imported via script,2026-02-05 14:16:45.302068+00,2026-02-05 14:16:45.302068+00
d103eea9-407d-4843-9541-78761b8a181a,143874ec-a0f1-4788-b39e-d06381ca9dab,2024-11-01,62,0,0,0,2,"{""mgmt"":1,""tech"":0,""general"":1}",,2026-02-07 02:22:04.325+00,2026-02-07 02:22:24.996508+00
d1095b9a-1bfa-4020-bcf0-1a0246a04c3b,dc44ce33-01ee-42e2-9490-e24f369c9401,2023-12-01,7,0,0,0,0,{},,2026-02-07 02:22:04.328+00,2026-02-07 02:22:15.995765+00
d11412eb-c6ea-4935-aab4-f55de6b6c213,3f8feabe-0eeb-405a-8301-780b9a4e9f4d,2025-06-01,21,0,0,0,0,{},Imported via script,2026-02-05 14:16:27.792001+00,2026-02-05 14:16:27.792001+00
d114eb1c-5806-4699-856b-31496550ef54,ac7ba79d-6fb5-4987-a8ab-a62f41ef4ac2,2024-05-01,20,0,0,0,0,{},,2026-02-07 02:22:04.328+00,2026-02-07 02:22:20.379944+00
d1165a46-5486-4889-8ab6-62d3133e3794,5da9038d-7c19-486c-99aa-359ed95399cd,2025-10-01,71,0,0,0,0,{},Imported via script,2026-02-05 14:16:42.039794+00,2026-02-05 14:16:42.039794+00
d11971ee-6ae5-48af-aaaa-33fdffb639c3,13744433-b29c-4455-a835-4b569db2b696,2023-07-01,37,0,0,0,1,"{""mgmt"":1,""tech"":0,""general"":0}",,2026-02-07 02:22:04.32+00,2026-02-07 02:22:09.609481+00
d1237b64-9377-474a-8fff-5eedb79e09c9,c0b862ec-3dfe-4750-94d8-60c99161a0d9,2025-03-01,17,0,0,0,0,{},Imported via script,2026-02-05 14:16:13.911181+00,2026-02-05 14:16:13.911181+00
d125c09c-ff06-4751-875f-e1305560179a,b5564ab6-8e68-4d7a-bfb7-e77916db1764,2025-05-01,210,10,30,-20,12,"{""mgmt"":2,""tech"":4,""general"":6}",Imported via script,2026-02-05 14:16:22.763428+00,2026-02-05 14:16:22.763428+00
d1270143-8307-4898-862a-f054f1a7b2e7,2bc0c2de-dd99-4182-bf1a-6e7fd4beb467,2023-08-01,25,0,0,0,1,"{""mgmt"":1,""tech"":0,""general"":0}",,2026-02-07 02:22:04.318+00,2026-02-07 02:22:14.455107+00
d127e1a9-7e05-4c8e-bc85-97d5f405e323,c0f1cc2a-bf81-4c4a-8afc-b13f41b360ed,2024-04-01,20,0,0,0,1,"{""mgmt"":1,""tech"":0,""general"":0}",,2026-02-07 02:22:04.325+00,2026-02-07 02:22:20.379944+00
d13033d1-e7e4-4b52-8043-1c5bf142f9ee,1b3e2ce3-a073-4926-b58d-a1baafa9ef9e,2025-09-01,22,0,0,0,0,{},Imported via script,2026-02-05 14:16:37.827731+00,2026-02-05 14:16:37.827731+00
d1399c21-601e-4e1d-9ecf-dbf34e88f399,e8b28211-a147-42bf-853d-5d74b0b7b1e7,2023-07-01,77,0,0,0,1,"{""mgmt"":1,""tech"":0,""general"":0}",,2026-02-07 02:22:04.325+00,2026-02-07 02:22:09.609481+00
d13a6efb-6ea8-4052-b844-c6467d56c4c9,80508674-159a-465e-bc6d-7db5ba5dcec3,2024-03-01,4,0,0,0,0,{},,2026-02-07 02:22:04.321+00,2026-02-07 02:22:20.379944+00
d13aa416-f923-4fff-9b97-7e5b53b22335,83f82777-4602-4dff-9ac2-9c61753a6dc8,2024-01-01,67,0,2,-2,3,"{""mgmt"":1,""tech"":0,""general"":2}",,2026-02-07 02:22:04.321+00,2026-02-07 02:22:15.995765+00
d140cc33-4e24-4f6c-baeb-c3ee4ecb95c1,3790ad25-6c59-4b3a-be3f-5413b3b93570,2025-05-01,12,0,0,0,0,{},Imported via script,2026-02-05 14:16:22.763428+00,2026-02-05 14:16:22.763428+00
d1412fe1-a19a-4fac-8b44-b0bdcabe0470,d8b64dca-e993-41b3-9e8e-bfdca8020585,2025-08-01,72,0,0,0,0,{},Imported via script,2026-02-05 14:16:33.745632+00,2026-02-05 14:16:33.745632+00
d145621b-4189-41cf-899e-d360cf1ce505,23992ab3-034f-4b23-930e-0c12c45e6e0e,2023-02-01,26,1,0,1,0,{},,2026-02-07 02:22:04.326+00,2026-02-07 02:22:06.98503+00
d149b08d-0e4c-4366-9ef1-317afc8037c6,7d0d8094-a59e-41a2-8361-453f53e892dd,2025-07-01,34,0,0,0,10,"{""mgmt"":1,""tech"":1,""general"":8}",Imported via script,2026-02-05 14:16:31.116306+00,2026-02-05 14:16:31.116306+00
d14ebf3c-ebf5-41cf-b8cf-f21936fda99d,32cd542a-f960-440a-9021-af3b033c7cc4,2023-04-01,14,0,0,0,0,{},,2026-02-07 02:22:04.321+00,2026-02-07 02:22:06.98503+00
d15323a3-08df-4d6c-8b08-0ec58596b1df,15922505-4581-41d6-8b3a-9cb88c8dd996,2024-01-01,463,0,6,-6,31,"{""mgmt"":4,""tech"":6,""general"":21}",,2026-02-07 02:22:04.323+00,2026-02-07 02:22:15.995765+00
d1534bc8-c9a7-43af-a427-76c787ecfba0,4eeb91fc-26cd-4577-9ead-aa2e7793671d,2024-10-01,245,7,8,-1,16,"{""mgmt"":4,""tech"":6,""general"":6}",,2026-02-07 02:22:04.322+00,2026-02-07 02:22:24.996508+00
d15aa061-b719-4bb4-a9eb-bad3c9c19504,f974dbc4-03e3-49b5-b011-4e2571c20b14,2023-02-01,49,1,0,1,2,"{""mgmt"":2,""tech"":0,""general"":0}",,2026-02-07 02:22:04.32+00,2026-02-07 02:22:06.98503+00
d16d7521-7c59-46c7-aa00-833c71c28a3e,16ba5253-e231-4e47-9634-2952d3587f87,2023-05-01,177,3,2,1,12,"{""mgmt"":2,""tech"":2,""general"":8}",,2026-02-07 02:22:04.324+00,2026-02-07 02:22:09.609481+00
d170eb32-3ef1-4309-9c5d-2fa03d175d81,83f82777-4602-4dff-9ac2-9c61753a6dc8,2024-07-01,70,1,1,0,0,{},,2026-02-07 02:22:04.321+00,2026-02-07 02:22:22.029595+00
d1728972-c9a6-43c3-a6bb-c55319da433e,26bffb74-e225-4aac-9863-311d2a8c8299,2024-02-01,36,0,0,0,0,{},,2026-02-07 02:22:04.328+00,2026-02-07 02:22:20.379944+00
d17a4776-e491-4abb-a76f-2b185ce64ade,068e8fae-81d0-4011-a2d5-7145dbfb27f0,2024-07-01,23,1,0,1,0,{},,2026-02-07 02:22:04.323+00,2026-02-07 02:22:22.029595+00
d17e59f1-346d-421b-abb8-656a4356b08a,f6fa1dfa-4076-438e-87d8-fe3813405672,2024-04-01,9,0,0,0,0,{},,2026-02-07 02:22:04.328+00,2026-02-07 02:22:20.379944+00
d180a80b-3a44-4f0a-93d9-d4da21c4f2d9,5cf78c6e-01e6-4f5f-934b-b13a4be7e010,2023-02-01,16,1,0,1,0,{},,2026-02-07 02:22:04.323+00,2026-02-07 02:22:06.98503+00
d191106b-54bb-497b-8194-62b29842eaff,55965be1-7a6c-43fd-b7ec-cf06d64c1d37,2024-11-01,40,0,0,0,1,"{""mgmt"":1,""tech"":0,""general"":0}",,2026-02-07 02:22:04.322+00,2026-02-07 02:22:24.996508+00
d19284de-58eb-457e-9cfb-e67230115c3c,746f19d9-0891-4832-aa7d-e2656b8f560d,2025-07-01,110,0,0,0,0,{},Imported via script,2026-02-05 14:16:31.116306+00,2026-02-05 14:16:31.116306+00
d1956a23-d924-43e8-bb66-aa9fbd48fa8b,3fc421ad-cb72-435d-8888-94334ac03d82,2024-04-01,23,0,0,0,0,{},,2026-02-07 02:22:04.324+00,2026-02-07 02:22:20.379944+00
d199a2ed-6980-491b-bc2f-814934da2c91,deef326c-0b0b-4972-b7b2-7af60b219979,2023-08-01,29,0,0,0,1,"{""mgmt"":1,""tech"":0,""general"":0}",,2026-02-07 02:22:04.325+00,2026-02-07 02:22:14.455107+00
d19c9895-07dd-4590-ae02-c3613c176542,1f33fd4e-34cc-4808-9ccf-ecf192ac33fd,2024-04-01,57,0,0,0,3,"{""mgmt"":1,""tech"":0,""general"":2}",,2026-02-07 02:22:04.324+00,2026-02-07 02:22:20.379944+00
d1a6b3e1-85e6-4d79-87db-7676132969db,54ee63f3-866f-444e-911c-bf4dad2719e7,2025-01-01,110,0,0,0,2,"{""mgmt"":1,""tech"":0,""general"":1}",Imported via script,2026-02-05 14:16:06.077037+00,2026-02-05 14:16:06.077037+00
d1ae680a-5da7-413e-b717-af495b8cdcaa,04ae0587-db3e-41ca-9126-1596cc8333c8,2025-10-01,14,0,0,0,0,{},Imported via script,2026-02-05 14:16:42.039794+00,2026-02-05 14:16:42.039794+00
d1b3d181-091a-4c8c-a64d-a2be053e4bea,e6253875-9709-43f5-a55f-a3e00bc9f1fb,2025-05-01,266,0,0,0,0,{},Imported via script,2026-02-05 14:16:22.763428+00,2026-02-05 14:16:22.763428+00
d1c2bb47-f9b0-4434-a80e-24931a2c5fce,068e8fae-81d0-4011-a2d5-7145dbfb27f0,2023-05-01,22,0,0,0,0,{},,2026-02-07 02:22:04.322+00,2026-02-07 02:22:09.609481+00
